Model,MSO58
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,MATH1
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09,,Sample Interval,1.60000000e-09
Record Length,6250,,Record Length,6250,,Record Length,6250,,Record Length,6250
Zero Index,1262.00000000,,Zero Index,1262.00000000,,Zero Index,1262.00000000,,Zero Index,1262.00000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,A,,Vertical Units,J
,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,,
yPosition,-1.000000,,yPosition,-1.800000,,yPosition,-1.820000,,,

TIME,CH1,CH2,CH3,,TIME,MATH1
-1.71200000e-06,-1.00859375e+01,1.17515625e+03,-1.56250000e+00,,-1.71200000e-06,-3.73515562e-04
-1.71040000e-06,-1.00609375e+01,1.17476562e+03,-1.20312500e+00,,-1.71040000e-06,-3.76115233e-04
-1.70880000e-06,-1.00828125e+01,1.17656250e+03,-1.04687500e+00,,-1.70880000e-06,-3.78231314e-04
-1.70720000e-06,-1.01750000e+01,1.17718750e+03,-8.28125000e-01,,-1.70720000e-06,-3.79996578e-04
-1.70560000e-06,-1.01109375e+01,1.17679688e+03,-3.28125000e-01,,-1.70560000e-06,-3.81085381e-04
-1.70400000e-06,-1.01656250e+01,1.17742188e+03,-7.96875000e-01,,-1.70400000e-06,-3.82144906e-04
-1.70240000e-06,-1.00875000e+01,1.17593750e+03,-1.82812500e+00,,-1.70240000e-06,-3.84615327e-04
-1.70080000e-06,-1.00734375e+01,1.17460938e+03,-1.07812500e+00,,-1.70080000e-06,-3.87348235e-04
-1.69920000e-06,-1.01468750e+01,1.17687500e+03,-8.90625000e-01,,-1.69920000e-06,-3.89199849e-04
-1.69760000e-06,-1.01265625e+01,1.18132812e+03,-1.15625000e+00,,-1.69760000e-06,-3.91131092e-04
-1.69600000e-06,-1.01515625e+01,1.17609375e+03,-3.12500000e-02,,-1.69600000e-06,-3.92253220e-04
-1.69440000e-06,-1.00750000e+01,1.17710938e+03,-5.15625000e-01,,-1.69440000e-06,-3.92768183e-04
-1.69280000e-06,-1.00765625e+01,1.17718750e+03,-9.37500000e-02,,-1.69280000e-06,-3.93342023e-04
-1.69120000e-06,-1.01703125e+01,1.17328125e+03,-2.18750000e-01,,-1.69120000e-06,-3.93635622e-04
-1.68960000e-06,-1.00500000e+01,1.18000000e+03,-1.21875000e+00,,-1.68960000e-06,-3.94991454e-04
-1.68800000e-06,-1.01062500e+01,1.17632812e+03,-6.71875000e-01,,-1.68800000e-06,-3.96774238e-04
-1.68640000e-06,-1.01468750e+01,1.17585938e+03,-5.78125000e-01,,-1.68640000e-06,-3.97950353e-04
-1.68480000e-06,-1.00718750e+01,1.18007812e+03,-3.28125000e-01,,-1.68480000e-06,-3.98803968e-04
-1.68320000e-06,-1.01062500e+01,1.17398438e+03,-6.87500000e-01,,-1.68320000e-06,-3.99759418e-04
-1.68160000e-06,-1.01312500e+01,1.17375000e+03,-9.84375000e-01,,-1.68160000e-06,-4.01329424e-04
-1.68000000e-06,-1.00968750e+01,1.17890625e+03,-1.34375000e+00,,-1.68000000e-06,-4.03521088e-04
-1.67840000e-06,-1.01109375e+01,1.17398438e+03,-1.85937500e+00,,-1.67840000e-06,-4.06534702e-04
-1.67680000e-06,-1.01484375e+01,1.17882812e+03,-2.04687500e+00,,-1.67680000e-06,-4.10211331e-04
-1.67520000e-06,-1.01312500e+01,1.18109375e+03,-1.46875000e+00,,-1.67520000e-06,-4.13529458e-04
-1.67360000e-06,-1.01921875e+01,1.17492188e+03,-1.18750000e+00,,-1.67360000e-06,-4.16033407e-04
-1.67200000e-06,-1.00921875e+01,1.18132812e+03,-2.12500000e+00,,-1.67200000e-06,-4.19157848e-04
-1.67040000e-06,-1.01875000e+01,1.17937500e+03,-1.60937500e+00,,-1.67040000e-06,-4.22684563e-04
-1.66880000e-06,-1.00421875e+01,1.18179688e+03,-1.85937500e+00,,-1.66880000e-06,-4.25960927e-04
-1.66720000e-06,-1.01828125e+01,1.17929688e+03,-1.34375000e+00,,-1.66720000e-06,-4.28986590e-04
-1.66560000e-06,-1.01109375e+01,1.17929688e+03,-1.45312500e+00,,-1.66560000e-06,-4.31625260e-04
-1.66400000e-06,-1.00609375e+01,1.17859375e+03,-1.46875000e+00,,-1.66400000e-06,-4.34381043e-04
-1.66240000e-06,-1.01703125e+01,1.17687500e+03,-1.35937500e+00,,-1.66240000e-06,-4.37045732e-04
-1.66080000e-06,-1.02812500e+01,1.17640625e+03,-8.59375000e-01,,-1.66080000e-06,-4.39134368e-04
-1.65920000e-06,-1.01781250e+01,1.18187500e+03,-9.06250000e-01,,-1.65920000e-06,-4.40800010e-04
-1.65760000e-06,-1.01625000e+01,1.17546875e+03,-2.07812500e+00,,-1.65760000e-06,-4.43611090e-04
-1.65600000e-06,-1.01640625e+01,1.17851562e+03,-1.81250000e+00,,-1.65600000e-06,-4.47274157e-04
-1.65440000e-06,-1.02671875e+01,1.17898438e+03,-1.65625000e+00,,-1.65440000e-06,-4.50545165e-04
-1.65280000e-06,-1.02375000e+01,1.17781250e+03,-1.65625000e+00,,-1.65280000e-06,-4.53667919e-04
-1.65120000e-06,-1.01281250e+01,1.17203125e+03,-2.25000000e+00,,-1.65120000e-06,-4.57338174e-04
-1.64960000e-06,-1.01484375e+01,1.17640625e+03,-1.62500000e+00,,-1.64960000e-06,-4.60977171e-04
-1.64800000e-06,-1.00921875e+01,1.18093750e+03,-1.53125000e+00,,-1.64800000e-06,-4.63953154e-04
-1.64640000e-06,-1.01281250e+01,1.17625000e+03,-1.56250000e+00,,-1.64640000e-06,-4.66870115e-04
-1.64480000e-06,-1.01687500e+01,1.17976562e+03,-2.04687500e+00,,-1.64480000e-06,-4.70272294e-04
-1.64320000e-06,-1.02062500e+01,1.17718750e+03,-1.45312500e+00,,-1.64320000e-06,-4.73572640e-04
-1.64160000e-06,-1.01078125e+01,1.17414062e+03,-1.67187500e+00,,-1.64160000e-06,-4.76511545e-04
-1.64000000e-06,-1.00812500e+01,1.18039062e+03,-1.43750000e+00,,-1.64000000e-06,-4.79439419e-04
-1.63840000e-06,-1.01390625e+01,1.17921875e+03,-1.53125000e+00,,-1.63840000e-06,-4.82241419e-04
-1.63680000e-06,-1.01546875e+01,1.17734375e+03,-1.57812500e+00,,-1.63680000e-06,-4.85172350e-04
-1.63520000e-06,-1.01703125e+01,1.17960938e+03,-2.17187500e+00,,-1.63520000e-06,-4.88708320e-04
-1.63360000e-06,-1.00578125e+01,1.18078125e+03,-1.35937500e+00,,-1.63360000e-06,-4.92041989e-04
-1.63200000e-06,-1.01656250e+01,1.17835938e+03,-7.03125000e-01,,-1.63200000e-06,-4.93988919e-04
-1.63040000e-06,-1.01718750e+01,1.17992188e+03,-1.06250000e+00,,-1.63040000e-06,-4.95654705e-04
-1.62880000e-06,-1.01703125e+01,1.18148438e+03,-1.21875000e+00,,-1.62880000e-06,-4.97809611e-04
-1.62720000e-06,-1.01078125e+01,1.17945312e+03,-1.01562500e+00,,-1.62720000e-06,-4.99919872e-04
-1.62560000e-06,-1.01421875e+01,1.17867188e+03,-1.50000000e+00,,-1.62560000e-06,-5.02292591e-04
-1.62400000e-06,-1.01828125e+01,1.17906250e+03,-1.40625000e-01,,-1.62400000e-06,-5.03839634e-04
-1.62240000e-06,-1.01078125e+01,1.18140625e+03,-1.26562500e+00,,-1.62240000e-06,-5.05168457e-04
-1.62080000e-06,-1.00640625e+01,1.17937500e+03,-1.06250000e+00,,-1.62080000e-06,-5.07367076e-04
-1.61920000e-06,-1.01609375e+01,1.18000000e+03,-2.23437500e+00,,-1.61920000e-06,-5.10478800e-04
-1.61760000e-06,-1.01109375e+01,1.17851562e+03,-1.34375000e+00,,-1.61760000e-06,-5.13854960e-04
-1.61600000e-06,-1.01515625e+01,1.17375000e+03,-1.84375000e+00,,-1.61600000e-06,-5.16853121e-04
-1.61440000e-06,-1.01484375e+01,1.17742188e+03,-1.28125000e+00,,-1.61440000e-06,-5.19791269e-04
-1.61280000e-06,-1.00328125e+01,1.17718750e+03,-1.96875000e+00,,-1.61280000e-06,-5.22852177e-04
-1.61120000e-06,-1.00953125e+01,1.17390625e+03,-1.62500000e+00,,-1.61120000e-06,-5.26232354e-04
-1.60960000e-06,-1.00531250e+01,1.17937500e+03,-2.18750000e+00,,-1.60960000e-06,-5.29822311e-04
-1.60800000e-06,-1.00937500e+01,1.17648438e+03,-2.04687500e+00,,-1.60800000e-06,-5.33812738e-04
-1.60640000e-06,-1.01703125e+01,1.18109375e+03,-1.53125000e+00,,-1.60640000e-06,-5.37186046e-04
-1.60480000e-06,-1.01203125e+01,1.17796875e+03,-1.54687500e+00,,-1.60480000e-06,-5.40090608e-04
-1.60320000e-06,-1.01781250e+01,1.17812500e+03,-2.17187500e+00,,-1.60320000e-06,-5.43595350e-04
-1.60160000e-06,-1.02062500e+01,1.17687500e+03,-9.84375000e-01,,-1.60160000e-06,-5.46569121e-04
-1.60000000e-06,-1.00906250e+01,1.17867188e+03,-1.56250000e+00,,-1.60000000e-06,-5.48969256e-04
-1.59840000e-06,-1.00484375e+01,1.17789062e+03,-1.78125000e+00,,-1.59840000e-06,-5.52121084e-04
-1.59680000e-06,-1.01421875e+01,1.17984375e+03,-1.14062500e+00,,-1.59680000e-06,-5.54876169e-04
-1.59520000e-06,-1.00859375e+01,1.17773438e+03,-7.34375000e-01,,-1.59520000e-06,-5.56644693e-04
-1.59360000e-06,-1.00687500e+01,1.17492188e+03,-9.84375000e-01,,-1.59360000e-06,-5.58261876e-04
-1.59200000e-06,-1.00484375e+01,1.18085938e+03,-4.21875000e-01,,-1.59200000e-06,-5.59585693e-04
-1.59040000e-06,-1.01578125e+01,1.17578125e+03,-7.50000000e-01,,-1.59040000e-06,-5.60689718e-04
-1.58880000e-06,-1.01250000e+01,1.17765625e+03,-1.42187500e+00,,-1.58880000e-06,-5.62734785e-04
-1.58720000e-06,-1.00937500e+01,1.17796875e+03,-1.17187500e+00,,-1.58720000e-06,-5.65178692e-04
-1.58560000e-06,-1.00296875e+01,1.17554688e+03,-1.03125000e+00,,-1.58560000e-06,-5.67252864e-04
-1.58400000e-06,-1.01062500e+01,1.17273438e+03,-1.31250000e+00,,-1.58400000e-06,-5.69454045e-04
-1.58240000e-06,-1.00500000e+01,1.17695312e+03,-6.71875000e-01,,-1.58240000e-06,-5.71318029e-04
-1.58080000e-06,-1.02000000e+01,1.17546875e+03,-9.53125000e-01,,-1.58080000e-06,-5.72846911e-04
-1.57920000e-06,-1.01515625e+01,1.17796875e+03,-1.01562500e+00,,-1.57920000e-06,-5.74700302e-04
-1.57760000e-06,-1.00468750e+01,1.17796875e+03,-1.09375000e+00,,-1.57760000e-06,-5.76688151e-04
-1.57600000e-06,-1.01812500e+01,1.17750000e+03,-8.12500000e-01,,-1.57600000e-06,-5.78484265e-04
-1.57440000e-06,-1.02078125e+01,1.18109375e+03,-1.04687500e+00,,-1.57440000e-06,-5.80238819e-04
-1.57280000e-06,-1.00765625e+01,1.17492188e+03,-1.37500000e+00,,-1.57280000e-06,-5.82520384e-04
-1.57120000e-06,-1.01578125e+01,1.17687500e+03,-1.14062500e+00,,-1.57120000e-06,-5.84886700e-04
-1.56960000e-06,-1.01921875e+01,1.17820312e+03,-1.09375000e+00,,-1.56960000e-06,-5.86991548e-04
-1.56800000e-06,-1.01359375e+01,1.17656250e+03,-1.64062500e+00,,-1.56800000e-06,-5.89566713e-04
-1.56640000e-06,-1.00046875e+01,1.17757812e+03,-1.00000000e+00,,-1.56640000e-06,-5.92052995e-04
-1.56480000e-06,-1.00750000e+01,1.17664062e+03,-1.56250000e+00,,-1.56480000e-06,-5.94465877e-04
-1.56320000e-06,-1.01703125e+01,1.17640625e+03,-5.15625000e-01,,-1.56320000e-06,-5.96421945e-04
-1.56160000e-06,-1.01312500e+01,1.17578125e+03,-4.06250000e-01,,-1.56160000e-06,-5.97289356e-04
-1.56000000e-06,-1.01093750e+01,1.17484375e+03,-9.68750000e-01,,-1.56000000e-06,-5.98581973e-04
-1.55840000e-06,-1.01609375e+01,1.17828125e+03,-9.06250000e-01,,-1.55840000e-06,-6.00346713e-04
-1.55680000e-06,-1.01546875e+01,1.17718750e+03,-1.65625000e+00,,-1.55680000e-06,-6.02760760e-04
-1.55520000e-06,-1.00796875e+01,1.17632812e+03,7.81250000e-02,,-1.55520000e-06,-6.04247034e-04
-1.55360000e-06,-1.00390625e+01,1.17992188e+03,-7.81250000e-01,,-1.55360000e-06,-6.04910951e-04
-1.55200000e-06,-1.00656250e+01,1.17984375e+03,-5.46875000e-01,,-1.55200000e-06,-6.06164569e-04
-1.55040000e-06,-1.01640625e+01,1.17976562e+03,-2.96875000e-01,,-1.55040000e-06,-6.06960966e-04
-1.54880000e-06,-1.01578125e+01,1.17632812e+03,-1.03125000e+00,,-1.54880000e-06,-6.08211616e-04
-1.54720000e-06,-1.00890625e+01,1.17703125e+03,-4.37500000e-01,,-1.54720000e-06,-6.09594048e-04
-1.54560000e-06,-1.01421875e+01,1.17812500e+03,-7.96875000e-01,,-1.54560000e-06,-6.10757037e-04
-1.54400000e-06,-1.01062500e+01,1.17531250e+03,-1.57812500e+00,,-1.54400000e-06,-6.12991920e-04
-1.54240000e-06,-1.01312500e+01,1.17515625e+03,-1.42187500e+00,,-1.54240000e-06,-6.15812489e-04
-1.54080000e-06,-1.00781250e+01,1.17984375e+03,-1.12500000e+00,,-1.54080000e-06,-6.18211110e-04
-1.53920000e-06,-1.01359375e+01,1.17632812e+03,-1.70312500e+00,,-1.53920000e-06,-6.20875740e-04
-1.53760000e-06,-1.01687500e+01,1.17445312e+03,-9.84375000e-01,,-1.53760000e-06,-6.23403350e-04
-1.53600000e-06,-1.01484375e+01,1.17492188e+03,-1.59375000e+00,,-1.53600000e-06,-6.25826244e-04
-1.53440000e-06,-1.01296875e+01,1.17789062e+03,-1.65625000e+00,,-1.53440000e-06,-6.28884998e-04
-1.53280000e-06,-1.01937500e+01,1.18007812e+03,-1.43750000e+00,,-1.53280000e-06,-6.31802774e-04
-1.53120000e-06,-1.01187500e+01,1.17976562e+03,-1.35937500e+00,,-1.53120000e-06,-6.34442840e-04
-1.52960000e-06,-1.01265625e+01,1.17789062e+03,-1.39062500e+00,,-1.52960000e-06,-6.37036224e-04
-1.52800000e-06,-1.01515625e+01,1.17890625e+03,-8.12500000e-01,,-1.52800000e-06,-6.39112899e-04
-1.52640000e-06,-1.00468750e+01,1.17617188e+03,-7.18750000e-01,,-1.52640000e-06,-6.40555460e-04
-1.52480000e-06,-1.01500000e+01,1.17640625e+03,-1.03125000e+00,,-1.52480000e-06,-6.42202271e-04
-1.52320000e-06,-1.01109375e+01,1.17617188e+03,-1.18750000e+00,,-1.52320000e-06,-6.44290179e-04
-1.52160000e-06,-1.00812500e+01,1.17843750e+03,-1.54687500e+00,,-1.52160000e-06,-6.46865868e-04
-1.52000000e-06,-1.01031250e+01,1.17750000e+03,-7.03125000e-01,,-1.52000000e-06,-6.48986548e-04
-1.51840000e-06,-1.01250000e+01,1.17734375e+03,-1.07812500e+00,,-1.51840000e-06,-6.50664326e-04
-1.51680000e-06,-1.01640625e+01,1.18140625e+03,-1.35937500e+00,,-1.51680000e-06,-6.52964576e-04
-1.51520000e-06,-1.00875000e+01,1.17820312e+03,-8.59375000e-01,,-1.51520000e-06,-6.55059353e-04
-1.51360000e-06,-1.00437500e+01,1.17632812e+03,-1.01562500e+00,,-1.51360000e-06,-6.56825141e-04
-1.51200000e-06,-1.00796875e+01,1.17875000e+03,-1.01562500e+00,,-1.51200000e-06,-6.58738660e-04
-1.51040000e-06,-1.00453125e+01,1.17718750e+03,-2.50000000e+00,,-1.51040000e-06,-6.62050792e-04
-1.50880000e-06,-1.01359375e+01,1.17625000e+03,-1.50000000e+00,,-1.50880000e-06,-6.65816653e-04
-1.50720000e-06,-1.01109375e+01,1.17617188e+03,-1.18750000e+00,,-1.50720000e-06,-6.68345543e-04
-1.50560000e-06,-1.01203125e+01,1.17757812e+03,-1.31250000e+00,,-1.50560000e-06,-6.70699344e-04
-1.50400000e-06,-1.02296875e+01,1.17515625e+03,-8.28125000e-01,,-1.50400000e-06,-6.72714319e-04
-1.50240000e-06,-1.01093750e+01,1.17851562e+03,-1.68750000e+00,,-1.50240000e-06,-6.75083837e-04
-1.50080000e-06,-1.01390625e+01,1.17718750e+03,-1.90625000e+00,,-1.50080000e-06,-6.78470067e-04
-1.49920000e-06,-1.01406250e+01,1.17679688e+03,-2.07812500e+00,,-1.49920000e-06,-6.82221726e-04
-1.49760000e-06,-1.01656250e+01,1.17968750e+03,-1.14062500e+00,,-1.49760000e-06,-6.85254636e-04
-1.49600000e-06,-1.01687500e+01,1.17835938e+03,-9.06250000e-01,,-1.49600000e-06,-6.87185384e-04
-1.49440000e-06,-1.01015625e+01,1.17609375e+03,-8.59375000e-01,,-1.49440000e-06,-6.88848260e-04
-1.49280000e-06,-1.01578125e+01,1.17828125e+03,-1.09375000e+00,,-1.49280000e-06,-6.90687797e-04
-1.49120000e-06,-1.01062500e+01,1.17820312e+03,-3.75000000e-01,,-1.49120000e-06,-6.92072266e-04
-1.48960000e-06,-1.01937500e+01,1.17710938e+03,-7.65625000e-01,,-1.48960000e-06,-6.93146721e-04
-1.48800000e-06,-1.01093750e+01,1.17664062e+03,-1.17187500e+00,,-1.48800000e-06,-6.94970775e-04
-1.48640000e-06,-1.00484375e+01,1.17945312e+03,-4.84375000e-01,,-1.48640000e-06,-6.96530915e-04
-1.48480000e-06,-1.00890625e+01,1.17945312e+03,-1.28125000e+00,,-1.48480000e-06,-6.98196876e-04
-1.48320000e-06,-1.01031250e+01,1.17835938e+03,2.18750000e-01,,-1.48320000e-06,-6.99199620e-04
-1.48160000e-06,-1.01140625e+01,1.17906250e+03,-4.84375000e-01,,-1.48160000e-06,-6.99450320e-04
-1.48000000e-06,-1.01046875e+01,1.18304688e+03,-1.62500000e+00,,-1.48000000e-06,-7.01445155e-04
-1.47840000e-06,-1.01015625e+01,1.17742188e+03,-6.40625000e-01,,-1.47840000e-06,-7.03586556e-04
-1.47680000e-06,-1.02375000e+01,1.17507812e+03,-1.10937500e+00,,-1.47680000e-06,-7.05232844e-04
-1.47520000e-06,-1.01671875e+01,1.18000000e+03,-1.21875000e+00,,-1.47520000e-06,-7.07426225e-04
-1.47360000e-06,-1.02328125e+01,1.17812500e+03,-1.56250000e-01,,-1.47360000e-06,-7.08723965e-04
-1.47200000e-06,-1.01140625e+01,1.18140625e+03,-1.34375000e+00,,-1.47200000e-06,-7.10141263e-04
-1.47040000e-06,-1.01531250e+01,1.18148438e+03,-8.28125000e-01,,-1.47040000e-06,-7.12194014e-04
-1.46880000e-06,-1.01296875e+01,1.18296875e+03,-7.03125000e-01,,-1.46880000e-06,-7.13642163e-04
-1.46720000e-06,-1.01031250e+01,1.17945312e+03,-1.50000000e+00,,-1.46720000e-06,-7.15722912e-04
-1.46560000e-06,-1.01562500e+01,1.18132812e+03,-7.65625000e-01,,-1.46560000e-06,-7.17861811e-04
-1.46400000e-06,-1.00984375e+01,1.17976562e+03,-4.06250000e-01,,-1.46400000e-06,-7.18968804e-04
-1.46240000e-06,-1.00328125e+01,1.17851562e+03,-1.03125000e+00,,-1.46240000e-06,-7.20324519e-04
-1.46080000e-06,-1.01625000e+01,1.17367188e+03,-7.96875000e-01,,-1.46080000e-06,-7.22045021e-04
-1.45920000e-06,-1.01750000e+01,1.17687500e+03,-1.28125000e+00,,-1.45920000e-06,-7.23999518e-04
-1.45760000e-06,-1.01140625e+01,1.17546875e+03,-1.71875000e+00,,-1.45760000e-06,-7.26822065e-04
-1.45600000e-06,-1.00328125e+01,1.17812500e+03,-1.34375000e+00,,-1.45600000e-06,-7.29704800e-04
-1.45440000e-06,-9.98281250e+00,1.18000000e+03,-1.68750000e+00,,-1.45440000e-06,-7.32564309e-04
-1.45280000e-06,-1.01500000e+01,1.18000000e+03,-1.96875000e+00,,-1.45280000e-06,-7.36015791e-04
-1.45120000e-06,-1.00859375e+01,1.17796875e+03,-1.87500000e+00,,-1.45120000e-06,-7.39641255e-04
-1.44960000e-06,-1.00531250e+01,1.17804688e+03,-1.10937500e+00,,-1.44960000e-06,-7.42453733e-04
-1.44800000e-06,-1.00593750e+01,1.17820312e+03,-1.43750000e+00,,-1.44800000e-06,-7.44854158e-04
-1.44640000e-06,-1.01640625e+01,1.17703125e+03,-1.48437500e+00,,-1.44640000e-06,-7.47606799e-04
-1.44480000e-06,-1.01468750e+01,1.17539062e+03,-1.40625000e-01,,-1.44480000e-06,-7.49136729e-04
-1.44320000e-06,-1.01562500e+01,1.17984375e+03,-9.68750000e-01,,-1.44320000e-06,-7.50183361e-04
-1.44160000e-06,-1.00671875e+01,1.17851562e+03,-1.43750000e+00,,-1.44160000e-06,-7.52453052e-04
-1.44000000e-06,-1.00468750e+01,1.17414062e+03,-9.37500000e-01,,-1.44000000e-06,-7.54688925e-04
-1.43840000e-06,-1.01203125e+01,1.17921875e+03,-1.34375000e+00,,-1.43840000e-06,-7.56837195e-04
-1.43680000e-06,-1.01390625e+01,1.17757812e+03,-7.34375000e-01,,-1.43680000e-06,-7.58796697e-04
-1.43520000e-06,-1.00734375e+01,1.17679688e+03,-7.50000000e-01,,-1.43520000e-06,-7.60194613e-04
-1.43360000e-06,-1.01046875e+01,1.17718750e+03,-1.17187500e+00,,-1.43360000e-06,-7.62004289e-04
-1.43200000e-06,-1.01703125e+01,1.17945312e+03,-8.43750000e-01,,-1.43200000e-06,-7.63904012e-04
-1.43040000e-06,-1.01031250e+01,1.17710938e+03,-1.43750000e+00,,-1.43040000e-06,-7.66053796e-04
-1.42880000e-06,-1.01265625e+01,1.17937500e+03,-6.56250000e-01,,-1.42880000e-06,-7.68026628e-04
-1.42720000e-06,-1.01281250e+01,1.17703125e+03,-5.31250000e-01,,-1.42720000e-06,-7.69146020e-04
-1.42560000e-06,-1.01328125e+01,1.18007812e+03,-1.92187500e+00,,-1.42560000e-06,-7.71460647e-04
-1.42400000e-06,-1.01343750e+01,1.18140625e+03,-9.84375000e-01,,-1.42400000e-06,-7.74205371e-04
-1.42240000e-06,-1.01078125e+01,1.17851562e+03,-1.78125000e+00,,-1.42240000e-06,-7.76815112e-04
-1.42080000e-06,-1.01890625e+01,1.17906250e+03,-1.03125000e+00,,-1.42080000e-06,-7.79467227e-04
-1.41920000e-06,-1.00828125e+01,1.17757812e+03,-2.34375000e-01,,-1.41920000e-06,-7.80660775e-04
-1.41760000e-06,-1.00843750e+01,1.17484375e+03,-9.84375000e-01,,-1.41760000e-06,-7.81806768e-04
-1.41600000e-06,-1.01359375e+01,1.17515625e+03,-1.93750000e+00,,-1.41600000e-06,-7.84553471e-04
-1.41440000e-06,-1.01484375e+01,1.18039062e+03,-1.96875000e+00,,-1.41440000e-06,-7.88234058e-04
-1.41280000e-06,-1.00890625e+01,1.17804688e+03,-1.78125000e+00,,-1.41280000e-06,-7.91771861e-04
-1.41120000e-06,-1.01921875e+01,1.17843750e+03,-1.48437500e+00,,-1.41120000e-06,-7.94849999e-04
-1.40960000e-06,-1.00843750e+01,1.17617188e+03,-1.31250000e+00,,-1.40960000e-06,-7.97484361e-04
-1.40800000e-06,-1.01125000e+01,1.17882812e+03,-1.48437500e+00,,-1.40800000e-06,-8.00119189e-04
-1.40640000e-06,-1.01171875e+01,1.17859375e+03,-1.25000000e+00,,-1.40640000e-06,-8.02697614e-04
-1.40480000e-06,-1.00968750e+01,1.17804688e+03,-8.59375000e-01,,-1.40480000e-06,-8.04686104e-04
-1.40320000e-06,-1.01359375e+01,1.17710938e+03,-2.14062500e+00,,-1.40320000e-06,-8.07511795e-04
-1.40160000e-06,-1.00968750e+01,1.17820312e+03,-8.59375000e-01,,-1.40160000e-06,-8.10337602e-04
-1.40000000e-06,-1.01265625e+01,1.18210938e+03,-1.46875000e+00,,-1.40000000e-06,-8.12536571e-04
-1.39840000e-06,-1.01609375e+01,1.18039062e+03,-1.75000000e+00,,-1.39840000e-06,-8.15578096e-04
-1.39680000e-06,-1.01984375e+01,1.17757812e+03,-1.21875000e+00,,-1.39680000e-06,-8.18378758e-04
-1.39520000e-06,-1.01421875e+01,1.17507812e+03,-1.51562500e+00,,-1.39520000e-06,-8.20951653e-04
-1.39360000e-06,-1.01890625e+01,1.17757812e+03,-1.32812500e+00,,-1.39360000e-06,-8.23627634e-04
-1.39200000e-06,-1.01765625e+01,1.17421875e+03,-1.87500000e+00,,-1.39200000e-06,-8.26640113e-04
-1.39040000e-06,-1.00890625e+01,1.18054688e+03,-1.70312500e+00,,-1.39040000e-06,-8.30009929e-04
-1.38880000e-06,-1.00734375e+01,1.17601562e+03,-9.53125000e-01,,-1.38880000e-06,-8.32515128e-04
-1.38720000e-06,-1.01171875e+01,1.17585938e+03,-1.28125000e+00,,-1.38720000e-06,-8.34617123e-04
-1.38560000e-06,-1.01109375e+01,1.17421875e+03,-7.81250000e-01,,-1.38560000e-06,-8.36556253e-04
-1.38400000e-06,-1.01156250e+01,1.17695312e+03,-3.75000000e-01,,-1.38400000e-06,-8.37643223e-04
-1.38240000e-06,-1.01187500e+01,1.17851562e+03,-3.43750000e-01,,-1.38240000e-06,-8.38320411e-04
-1.38080000e-06,-1.02500000e+01,1.17773438e+03,-4.06250000e-01,,-1.38080000e-06,-8.39027285e-04
-1.37920000e-06,-1.01328125e+01,1.17578125e+03,-1.48437500e+00,,-1.37920000e-06,-8.40806286e-04
-1.37760000e-06,-1.00859375e+01,1.18023438e+03,-1.51562500e+00,,-1.37760000e-06,-8.43633548e-04
-1.37600000e-06,-1.01296875e+01,1.17781250e+03,-8.75000000e-01,,-1.37600000e-06,-8.45889037e-04
-1.37440000e-06,-1.00890625e+01,1.17632812e+03,-2.14062500e+00,,-1.37440000e-06,-8.48727941e-04
-1.37280000e-06,-1.00828125e+01,1.17867188e+03,-2.10937500e+00,,-1.37280000e-06,-8.52731406e-04
-1.37120000e-06,-1.01531250e+01,1.17554688e+03,-2.10937500e+00,,-1.37120000e-06,-8.56704137e-04
-1.36960000e-06,-1.01265625e+01,1.17656250e+03,-2.43750000e+00,,-1.36960000e-06,-8.60982167e-04
-1.36800000e-06,-1.00953125e+01,1.17921875e+03,-1.98437500e+00,,-1.36800000e-06,-8.65148497e-04
-1.36640000e-06,-1.01437500e+01,1.17781250e+03,-1.62500000e+00,,-1.36640000e-06,-8.68551666e-04
-1.36480000e-06,-1.01406250e+01,1.17906250e+03,-2.00000000e+00,,-1.36480000e-06,-8.71969329e-04
-1.36320000e-06,-1.01437500e+01,1.18195312e+03,-1.79687500e+00,,-1.36320000e-06,-8.75554862e-04
-1.36160000e-06,-1.00953125e+01,1.17468750e+03,-1.17187500e+00,,-1.36160000e-06,-8.78355175e-04
-1.36000000e-06,-1.01250000e+01,1.17625000e+03,-1.23437500e+00,,-1.36000000e-06,-8.80617998e-04
-1.35840000e-06,-1.01015625e+01,1.17523438e+03,-1.57812500e+00,,-1.35840000e-06,-8.83263303e-04
-1.35680000e-06,-1.01234375e+01,1.17476562e+03,-1.35937500e+00,,-1.35680000e-06,-8.86024616e-04
-1.35520000e-06,-1.01328125e+01,1.17421875e+03,-1.53125000e+00,,-1.35520000e-06,-8.88740586e-04
-1.35360000e-06,-1.00265625e+01,1.17171875e+03,-1.46875000e+00,,-1.35360000e-06,-8.91555799e-04
